StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Ethnicity_Name,StudyTime_Norm,Engagement_Index,Participation_Total
2169,17,1,0,2,19.36145005819357,14,1,1,0,0,0,0,2.4400605261033226,3.0,caucasian,0.9691323631741124,0.7533926542218786,0
2170,17,1,2,2,15.059723860783702,3,0,1,0,0,0,0,2.6268192376885877,2.0,hispanic,0.753798823015719,0.6026591761110032,0
2171,18,1,0,0,16.223252077582643,24,0,3,1,1,0,0,1.4684288845931317,4.0,caucasian,0.8120421045496196,0.7934294731847337,2
2172,17,1,0,2,0.6565099763848026,8,0,4,0,0,1,0,2.3806669165758354,3.0,caucasian,0.03281034233240658,0.3229672396326846,1
2173,17,0,0,1,9.3571892526832,12,1,1,1,0,0,0,2.303453349269981,3.0,caucasian,0.4683443545799074,0.4028410482059352,1
2174,17,1,2,1,12.932422673151107,17,0,3,0,0,0,0,1.5961281034309902,4.0,hispanic,0.647311502648398,0.6781180518538785,0
2175,15,0,1,2,16.600653672561492,20,1,2,0,1,0,0,1.6853891464062594,4.0,african_american,0.8309338744528626,0.7316537121170038,1
2176,17,0,1,3,0.9854730716554294,15,0,3,0,1,0,0,1.8970003503646624,4.0,african_american,0.04927740337611942,0.2594941823632836,1
2177,17,1,2,2,17.048777712837463,0,1,2,0,0,0,0,3.496776544580716,1.0,hispanic,0.8533658312056678,0.7473560818439674,0
2178,18,1,2,3,10.968018734838234,3,1,1,0,0,1,0,3.361230858272882,1.0,hispanic,0.548978406833816,0.45928488478367124,1
2179,17,0,0,2,3.946279411521199,17,0,1,0,0,0,1,0.8217016697705576,4.0,caucasian,0.19748788484995122,0.21324151939496583,1
2180,17,1,1,2,6.345104328994,7,1,2,0,0,1,1,2.6404761356980795,2.0,african_american,0.31756699681449363,0.3722968977701455,2
2181,16,1,2,2,5.638591035031215,19,0,1,0,0,1,0,0.8972169272385859,4.0,hispanic,0.2822007271412686,0.272540508998888,1
2182,18,0,3,3,10.617180685769515,15,0,0,0,1,1,0,1.674676218445066,4.0,other,0.5314163408953285,0.37199143862672995,2
2183,18,0,2,3,1.0337135982226364,20,0,3,0,1,0,0,0.906353743453148,4.0,hispanic,0.051692202200618376,0.26118454154043286,1
2184,18,0,0,0,3.1707231699984706,10,1,2,0,0,1,0,2.4190289368571505,3.0,caucasian,0.15866549973869465,0.26106584981708625,1
2185,18,1,0,3,16.253860867515648,19,1,3,1,0,0,0,2.13144706871876,3.0,caucasian,0.8135743032051749,0.7945020122436224,1
2186,18,0,0,3,2.652079814936221,20,0,1,0,0,0,1,1.030802658909541,4.0,caucasian,0.13270352433625598,0.1678924670353792,1
2187,18,1,2,2,4.667925389162539,20,1,3,0,0,0,1,1.5095198602197917,4.0,hispanic,0.23361165841790635,0.3885281608925344,1
2188,15,0,0,1,9.067412112083147,20,0,2,1,1,1,0,1.7892398367181417,4.0,caucasian,0.45383884337839087,0.4676871903648736,3
2189,17,0,0,3,10.34241776226661,26,1,0,0,0,0,0,0.5964170171485198,4.0,caucasian,0.5176624034509196,0.3623636824156437,0
2190,18,0,2,3,15.272209592283172,18,0,2,0,0,0,0,1.4145556778225787,4.0,hispanic,0.7644353216437527,0.6851047251506269,0
2191,17,1,0,1,8.946648533323756,22,0,0,0,1,1,0,1.242176324159397,4.0,caucasian,0.4477937238744777,0.31345560671213435,2
2192,17,1,2,4,15.797292420710775,18,0,3,1,0,0,0,1.9347838118971947,4.0,hispanic,0.7907196408060876,0.7785037485642613,1
2193,15,0,0,0,12.366926140909149,17,0,3,0,1,0,0,2.315769874969324,3.0,caucasian,0.6190041756250566,0.6583029229375396,1
2194,18,0,0,1,2.261994788476449,18,0,2,1,1,0,0,1.8186125604584331,4.0,caucasian,0.11317685391242939,0.22922379773870055,2
2195,16,0,0,2,3.126628767856772,10,0,1,1,1,1,1,2.3631214597500585,3.0,caucasian,0.15645824542296044,0.1845207717960723,4
2196,15,1,2,2,8.740674508995417,2,0,1,0,0,0,0,2.791339403107066,2.0,hispanic,0.4374831848480752,0.38123822939365265,0
2197,16,0,0,2,7.937787861780792,7,1,2,1,0,0,0,2.9545340837691567,2.0,caucasian,0.3972927087097456,0.4281048960968219,1
2198,17,1,0,0,14.870885392745892,19,0,3,0,0,0,1,1.8128870432088853,4.0,caucasian,0.744346046624429,0.7460422326371002,1
2199,17,0,3,4,11.614742795947038,18,1,1,0,0,0,0,1.1414565556036804,4.0,other,0.5813517786369827,0.4819462450458879,0
2200,15,0,0,0,7.762661620044986,9,0,0,0,1,0,0,2.295362280360723,3.0,caucasian,0.3885263317073432,0.2719684321951402,1
2201,15,0,1,1,3.4152056690077126,15,0,2,1,0,0,0,1.6771008018764466,4.0,african_american,0.17090367567144682,0.26963257297001275,1
2202,16,0,1,0,4.536742046509903,4,0,2,0,0,0,0,2.7521639310365127,2.0,african_american,0.22704495187107585,0.3089314663097531,0
2203,18,0,0,2,11.51002036938118,19,1,1,0,0,0,0,1.201444582455696,4.0,caucasian,0.5761096386653637,0.47827674706575457,0
2204,16,0,1,3,8.46877609799585,8,1,2,1,1,1,1,2.901185606881623,2.0,african_american,0.4238726376590812,0.44671084636135683,4
2205,15,1,0,2,10.29855017721344,7,0,2,1,0,0,0,2.6768273942833725,2.0,caucasian,0.5154665030253215,0.510826552117725,1
2206,16,0,1,3,3.4135487060446734,10,0,2,1,0,0,0,2.297639912551669,3.0,african_american,0.17082073229374942,0.2695745126056246,1
2207,15,1,0,0,13.258125046891315,15,0,2,0,0,0,0,1.4514410214002431,4.0,caucasian,0.6636153402142804,0.6145307381499963,0
2208,16,0,1,2,17.05077481711934,6,0,3,0,1,0,0,2.981786874282664,2.0,african_american,0.853465801198026,0.8224260608386181,1
2209,15,0,0,2,5.158790135738012,14,1,0,0,0,1,1,1.4152214905212377,4.0,caucasian,0.25818310689426277,0.18072817482598394,2
2210,15,1,1,2,9.830284516636532,23,0,1,1,0,0,0,0.9285393441441628,4.0,african_american,0.4920263076713384,0.4194184153699369,1
2211,15,0,0,0,19.51054658041804,28,0,2,0,0,0,1,0.984031782647104,4.0,caucasian,0.9765957582119537,0.8336170307483676,1
2212,18,1,0,2,6.664834811014552,20,1,2,1,0,0,1,1.382935704905427,4.0,caucasian,0.3335718965757778,0.3835003276030444,2
2213,16,1,0,2,11.900926898475223,19,1,2,0,1,0,0,1.8638998217614855,4.0,caucasian,0.5956774314345858,0.5669742020042101,1
2214,16,0,0,2,1.8039140040048876,22,0,3,1,1,0,0,1.2284288472926583,4.0,caucasian,0.0902464877124169,0.2881725413986918,2
2215,16,1,2,2,12.120300049588865,16,0,3,1,0,1,0,2.137393264966037,3.0,hispanic,0.6066586968794776,0.6496610878156343,2
2216,15,1,0,1,1.7926354660923582,5,0,1,1,0,1,0,2.434532444006976,3.0,caucasian,0.08968191261277948,0.13777733882894563,2
2217,16,0,3,2,19.18470870647644,14,0,3,0,0,0,0,2.2564883117007817,3.0,other,0.9602851378484873,0.8971995964939411,0
2218,16,1,3,1,14.313253041446227,7,0,2,0,1,0,0,2.6891551121146304,2.0,other,0.7164323806211149,0.6515026664347804,1
2219,15,0,1,3,15.763195762714128,6,1,1,0,0,0,0,3.1312358848124213,1.0,african_american,0.7890128482913968,0.6273089938039778,0
2220,17,0,0,2,14.082087215432736,1,1,4,0,1,0,0,3.7702839726154447,0.0,caucasian,0.7048608036785619,0.7934025625749932,1
2221,15,0,0,1,11.794580721529314,29,0,3,0,1,0,0,0.7995911976901089,4.0,caucasian,0.5903540106232237,0.6382478074362565,1
2222,16,0,2,4,8.998255621710108,12,0,4,1,1,0,0,2.964668230929299,2.0,hispanic,0.4503770442741329,0.615263930991893,2
2223,15,1,0,2,17.167467595221247,29,0,1,0,1,0,0,0.7027603188634381,4.0,caucasian,0.8593071467106091,0.6765150026974264,1
2224,17,0,0,0,19.13671335086126,22,0,1,1,0,1,0,1.1936177713396423,4.0,caucasian,0.9578826116621392,0.7455178281634973,2
2225,15,0,1,2,9.980723458081629,28,0,2,0,1,0,0,0.2999519061623816,4.0,african_american,0.4995569008221901,0.49968983057553307,1
2226,16,1,2,1,18.63070098310524,5,0,3,0,1,0,0,3.299578873421429,1.0,hispanic,0.9325529115574597,0.8777870380902217,1
2227,17,0,2,3,11.66665819977035,28,0,1,0,0,0,0,0.2123670952038988,4.0,hispanic,0.5839505325280969,0.48376537276966786,0
2228,18,0,0,3,10.767683737928664,4,0,3,1,1,1,0,3.526125037802421,0.0,caucasian,0.5389501432664758,0.602265100286533,3
2229,16,1,1,4,9.089654659107133,19,0,2,0,1,0,0,1.6117379539626009,4.0,african_american,0.4549522490609046,0.46846657434263317,1
2230,17,1,0,2,4.185755230602397,0,0,2,1,1,0,0,3.343050864114286,1.0,caucasian,0.20947543904066998,0.296632807328469,2
2231,17,1,0,2,0.0743932163611837,28,0,3,0,0,0,0,0.0264686610642805,4.0,caucasian,0.0036710487165333688,0.22756973410157333,0
2232,18,1,2,2,4.830124537121225,17,0,3,1,0,0,0,1.636403110402885,4.0,hispanic,0.24173093778107202,0.3942116564467504,1
2233,15,1,0,1,10.194463432071304,14,0,0,0,0,0,0,1.7097013783889978,4.0,caucasian,0.51025618365899,0.3571793285612929,0
2234,15,1,0,2,7.599199045195051,22,0,4,0,1,1,0,1.4851118281074416,4.0,caucasian,0.38034380838751014,0.5662406658712571,2
2235,16,1,0,2,8.969704560052676,9,0,2,1,1,0,0,2.9994091469264443,2.0,caucasian,0.4489478502948236,0.46426349520637644,2
2236,18,0,2,0,19.61296439128099,2,1,0,1,0,0,0,3.515415829646008,0.0,hispanic,0.9817225349467609,0.6872057744627326,1
2237,15,1,2,2,7.005447413386552,4,0,3,0,0,0,0,2.91813912755296,2.0,hispanic,0.3506221024990391,0.4704354717493273,0
2238,18,1,1,3,9.043658787202158,23,0,4,1,1,0,0,1.3622335993641654,4.0,african_american,0.4526498119750822,0.6168548683825574,2
2239,15,1,2,3,2.6703110270563912,28,0,3,0,0,0,0,0.205067960146301,4.0,hispanic,0.13361613273275938,0.31853129291293153,0
2240,17,0,0,0,0.9591546487397528,12,0,3,1,0,1,0,2.2332394663089845,3.0,caucasian,0.0479599696488797,0.2585719787542158,2
2241,15,0,0,0,15.508190291849893,7,1,3,0,1,0,0,3.159302938456266,1.0,caucasian,0.7762479189860364,0.7683735432902254,1
2242,18,1,0,1,11.413663501439572,21,1,4,0,0,1,0,1.994611703201556,4.0,caucasian,0.5712862574132201,0.699900380189254,1
2243,17,1,0,3,15.2140961208779,20,0,0,0,0,0,1,0.9990885438974272,4.0,caucasian,0.7615263081560683,0.5330684157092478,1
2244,17,1,0,1,2.9972559777310326,28,0,3,1,1,0,0,0.5219557256642748,4.0,caucasian,0.14998217055917246,0.3299875193914207,2
2245,17,0,3,2,11.43657542365382,1,0,3,1,0,0,0,3.463687549123432,1.0,other,0.5724331703258082,0.6257032192280657,1
2246,18,0,0,1,5.072849486827511,8,0,0,0,1,0,0,1.9879647265294176,4.0,caucasian,0.2538811352381982,0.17771679466673873,1
2247,16,1,0,2,4.561236338000398,16,0,2,1,0,0,1,1.6819048043902567,4.0,caucasian,0.2282710741899477,0.3097897519329634,2
2248,16,0,0,1,0.2305202810597051,26,0,2,0,0,0,0,0.1126350589951871,4.0,caucasian,0.011486374939832728,0.1580404624578829,0
2249,16,1,0,2,2.606814471381438,17,0,3,1,0,0,1,1.9079839135479155,4.0,caucasian,0.13043765565311985,0.31630635895718384,2
2250,18,0,3,1,6.185362229993907,12,0,0,0,0,0,0,1.1979333311054492,4.0,other,0.30957071111162066,0.21669949777813444,0
2251,17,0,0,2,2.337575211818781,0,1,3,0,0,0,0,3.2152726848869184,1.0,caucasian,0.11696021886363754,0.30687215320454625,0
2252,16,1,0,1,19.71716880821875,11,0,1,0,0,0,0,2.190269258704484,3.0,caucasian,0.9869387446657476,0.7658571212660232,0
2253,18,1,2,2,6.172652970479014,19,0,2,0,0,1,0,1.1509661314441684,4.0,hispanic,0.3089345177049409,0.36625416239345865,1
2254,16,1,0,3,2.6064789340465637,19,0,3,0,0,0,1,0.6901513450987352,4.0,caucasian,0.13042085950225898,0.31629460165158124,1
2255,15,1,0,1,3.981646256559155,20,0,2,1,0,0,0,1.5199552920755757,4.0,caucasian,0.19925825971733396,0.28948078180213377,1
2256,16,0,0,3,11.75406456682953,4,1,2,0,0,0,0,3.168988610106379,1.0,caucasian,0.5883258743298532,0.5618281120308972,0
2257,16,0,1,2,1.2808704772957702,7,0,0,1,0,0,0,1.8081645587687407,4.0,african_american,0.06406425083945623,0.04484497558761936,1
2258,17,0,3,1,17.248682602823138,26,1,3,1,0,0,0,1.1158787303056936,4.0,other,0.8633725647075602,0.829360795295292,1
2259,18,1,2,2,19.229993584742942,14,0,4,0,0,0,0,2.0033079798237297,3.0,hispanic,0.9625519843899152,0.9737863890729406,0
2260,17,0,0,1,4.934948413347618,26,1,4,0,0,0,0,0.8897149150878433,4.0,caucasian,0.2469781560662677,0.47288470924638737,0
2261,17,1,2,2,9.001905371817188,2,1,3,1,1,0,0,3.984673602658726,0.0,hispanic,0.4505597415391806,0.5403918190774264,2
2262,17,0,0,2,0.4426890205899414,5,0,1,1,0,0,0,2.3254340649162404,3.0,caucasian,0.022107005751133255,0.09047490402579328,1
2263,17,1,0,1,12.81420449454443,27,0,1,1,0,1,0,0.6133163315649763,4.0,caucasian,0.6413937994422338,0.5239756596095636,2
2264,17,1,0,2,8.278521161051778,12,1,1,1,1,1,0,2.71222974268319,2.0,caucasian,0.4143489564146899,0.3650442694902829,3
2265,16,0,0,3,5.401169322031114,11,0,2,0,0,1,0,2.096616211446693,3.0,caucasian,0.270315996308896,0.3392211974162272,1
2266,17,1,1,3,4.1367422123321695,18,0,1,1,0,0,0,1.183063850341623,4.0,african_american,0.2070219712341111,0.21991537986387777,1
2267,17,1,1,2,13.080461553175208,28,0,1,0,0,1,0,0.5601746057023475,4.0,african_american,0.6547219547910442,0.5333053683537309,1
2268,18,0,3,4,8.32434062064629,17,0,3,0,0,0,0,1.1674254127713368,4.0,other,0.41664256274616013,0.516649793922312,0
2269,15,1,1,2,3.5931857805982403,23,0,2,1,0,0,1,0.9231815615047178,4.0,african_american,0.1798129101851754,0.27586903712962274,2
2270,16,1,1,1,13.78218162973648,0,0,3,1,0,0,0,3.84128624851289,0.0,african_american,0.6898482881167541,0.7078938016817278,1
2271,16,1,0,3,11.301445660733872,24,0,4,1,1,0,0,1.212880751488374,4.0,caucasian,0.5656689159555889,0.6959682411689122,2
2272,16,0,0,2,17.173441098589922,26,0,3,0,0,1,0,0.9621492198905311,4.0,caucasian,0.8596061651902835,0.8267243156331984,1
2273,17,0,1,2,2.349517977529858,6,1,3,1,0,0,0,2.5020091336326127,2.0,african_american,0.1175580435279309,0.30729063046955163,1
2274,17,1,0,2,15.713332038889122,11,0,3,1,0,0,0,2.4562237944460525,3.0,caucasian,0.7865167963150568,0.7755617574205397,1
2275,17,0,2,3,13.47033573634518,9,1,2,1,0,0,0,2.646556960552807,2.0,hispanic,0.6742380709327228,0.6219666496529059,1
2276,18,1,0,3,2.3002187365619564,28,1,0,0,0,0,0,0.3817684951501578,4.0,caucasian,0.11509024813659895,0.08056317369561926,0
2277,15,1,0,2,13.896414597434417,11,1,0,1,1,0,0,2.396139095071558,3.0,caucasian,0.6955665017380691,0.4868965512166483,2
2278,17,1,0,1,8.830945777596607,10,1,1,0,1,1,0,2.595648862597705,2.0,caucasian,0.44200193637953894,0.3844013554656773,2
2279,15,1,0,2,18.899695711116863,3,1,3,1,1,0,0,4.0,0.0,caucasian,0.9460181077155889,0.8872126754009122,2
2280,18,1,0,2,2.8322270123579862,18,1,4,1,0,0,0,1.4195226349555488,4.0,caucasian,0.14172123768904885,0.39920486638233416,1
2281,16,0,2,1,12.85666781631476,5,0,4,1,1,0,0,3.432684708354722,1.0,hispanic,0.6435194059973873,0.750463584198171,2
2282,17,1,0,2,7.6396009092589185,24,0,0,0,0,0,1,0.1293067518875465,4.0,caucasian,0.38236622358053407,0.2676563565063738,1
2283,15,0,1,2,19.136293411817554,8,1,4,0,0,0,0,2.9289482377250686,2.0,african_american,0.9578615905750727,0.9705031134025508,0
2284,15,0,0,1,6.59949790580553,19,0,2,0,0,0,0,0.9471334632498166,4.0,caucasian,0.33030129625023325,0.3812109073751633,0
2285,17,1,0,1,19.243718189836,9,1,3,0,1,0,0,2.9995441039151167,2.0,caucasian,0.9632390034297935,0.8992673024008554,1
2286,16,1,0,1,18.02971702201498,4,1,1,1,0,0,0,3.055386295398076,1.0,caucasian,0.9024691735459841,0.7067284214821888,1
2287,16,0,2,3,5.407664706213127,26,0,0,0,0,0,0,0.0,4.0,hispanic,0.2706411388229509,0.1894487971760656,0
2288,16,0,0,1,16.070835536528556,12,1,2,0,1,0,1,2.745858798383193,2.0,caucasian,0.8044125177610333,0.7130887624327232,2
2289,18,0,2,1,19.91208403607012,8,0,3,1,0,1,1,3.214628425697648,1.0,hispanic,0.996695708293346,0.9226869958053421,3
2290,15,1,0,2,5.053260043425647,1,0,1,0,0,1,0,3.4154133242434344,1.0,caucasian,0.25290053721687467,0.2520303760518123,1
2291,15,0,2,1,8.735543386466393,17,0,1,1,0,0,1,1.4693892718306072,4.0,hispanic,0.4372263338239848,0.3810584336767893,2
2292,15,1,0,0,10.403614731335193,20,0,4,0,0,0,0,1.5521129376507927,4.0,caucasian,0.520725769037608,0.6645080383263255,0
2293,18,1,1,1,5.898622716077286,0,0,4,0,0,0,0,3.548459826086951,0.0,african_american,0.2952172558238015,0.506652079076661,0
2294,15,1,1,2,0.3052967929205952,23,0,0,1,0,0,0,0.192625111740147,4.0,african_american,0.015229498114291565,0.010660648680004095,1
2295,18,0,3,2,4.402584883950533,20,0,3,0,0,0,0,1.3489974202990602,4.0,other,0.2203293834165079,0.3792305683915555,0
2296,16,1,0,1,5.638737686835169,11,1,2,0,1,0,0,2.1431050688591977,3.0,caucasian,0.2822080681598892,0.3475456477119224,1
2297,17,1,0,2,8.871994026363744,9,0,2,0,1,0,1,2.4713865329338423,3.0,caucasian,0.44405670795697033,0.46083969556987925,2
2298,15,1,0,4,3.4220495682680374,1,0,2,0,1,0,0,3.205425334412305,1.0,caucasian,0.1712462639693958,0.26987238477857706,1
2299,15,1,2,1,17.465087133833453,27,0,2,1,0,0,0,0.4541144380742554,4.0,hispanic,0.8742052285337298,0.7619436599736109,1
2300,16,1,1,1,14.098222654626722,8,1,2,1,0,0,0,2.809833207494068,2.0,african_american,0.7056685029797735,0.6439679520858413,1
2301,17,0,2,1,1.7040095511932396,1,1,2,0,0,0,0,2.997505608420635,2.0,hispanic,0.08524552332875332,0.2096718663301273,0
2302,18,1,0,2,13.001849022798629,22,0,2,1,1,0,1,1.1761890337144745,4.0,caucasian,0.6507868102258252,0.6055507671580775,3
2303,17,1,0,2,13.073129528112409,23,0,3,1,1,1,0,1.6689245457866109,4.0,caucasian,0.6543549321492375,0.6830484525044662,3
2304,16,0,0,1,19.124423472872557,29,1,3,1,1,0,0,1.6230040750090506,4.0,caucasian,0.9572674114346083,0.8950871880042257,2
2305,16,1,3,2,0.0604174271232249,21,0,2,0,0,0,1,0.5177931283748711,4.0,other,0.0029714560332683836,0.15208001922328787,1
2306,17,0,1,0,4.958648996116144,13,0,1,1,0,0,0,1.9461006983336528,4.0,african_american,0.2481645473327404,0.2487151831329183,1
2307,18,1,3,2,18.55582958750631,10,0,3,0,1,0,0,2.815003047977988,2.0,other,0.9288050387429081,0.8751635271200356,1
2308,18,0,0,2,18.64267830796566,22,0,3,1,0,0,0,1.24818256681425,4.0,caucasian,0.9331524661654156,0.8782067263157909,1
2309,15,0,1,1,14.411728387412747,10,1,3,1,0,0,0,2.759014343384976,2.0,african_american,0.7213618075284018,0.7299532652698812,1
2310,18,1,1,2,15.3152664209508,16,0,2,0,1,0,0,1.9212942080249984,4.0,african_american,0.7665906376540037,0.6866134463578025,1
2311,17,1,0,1,1.8296591585929425,3,0,1,0,0,0,0,2.732290675858265,2.0,caucasian,0.091535225076201,0.1390746575533407,0
2312,16,1,2,2,10.277516695564673,12,0,3,0,0,0,0,2.2286086189122747,3.0,hispanic,0.51441362009939,0.585089534069573,0
2313,15,0,3,0,4.631659825779988,6,1,2,0,0,1,0,2.611688472593835,2.0,other,0.231796295981844,0.3122574071872908,1
2314,15,0,2,3,3.624360872272345,15,1,4,0,0,1,0,2.197776727185656,3.0,hispanic,0.18137345647447417,0.4269614195321319,1
2315,16,0,2,1,16.20606598246665,0,1,3,1,0,0,0,3.3355067927178226,1.0,hispanic,0.811181812068649,0.7928272684480543,1
2316,18,1,0,3,2.7007627336109485,12,0,1,0,0,0,0,1.7215979626358573,4.0,caucasian,0.13514046819144238,0.16959832773400965,0
2317,16,0,0,1,9.373032739927703,0,0,2,0,1,1,1,3.2879731984208025,1.0,caucasian,0.46913743950448195,0.4783962076531373,3
2318,18,0,3,2,18.77156479172066,10,1,3,0,0,0,0,2.561964556788972,2.0,other,0.9396041977614996,0.8827229384330497,0
2319,16,1,0,1,3.716641111306851,5,0,2,0,0,0,0,2.3585718660404216,3.0,caucasian,0.18599277198784359,0.2801949403914905,0
2320,17,0,2,3,19.55986847476469,19,1,2,0,0,0,0,1.497673654260138,4.0,hispanic,0.9790646875741658,0.835345281301916,0
2321,18,0,2,1,19.88575971522118,2,0,3,1,0,0,0,3.5172371287357262,0.0,hispanic,0.9953779793304751,0.9217645855313326,1
2322,17,1,1,1,11.112343093648056,11,0,3,0,0,0,0,2.404089819888117,3.0,african_american,0.5562029194335073,0.614342043603455,0
2323,15,0,3,2,3.4028548035431583,4,0,1,1,1,1,1,2.5172289818586204,2.0,other,0.17028542256503018,0.1941997957955211,4
2324,16,1,0,0,6.322097758817913,8,1,2,0,0,0,0,2.4352442824022056,3.0,caucasian,0.3164153460641734,0.37149074224492135,0
2325,15,1,0,1,8.489856653530703,25,1,4,1,0,0,0,1.283227506286419,4.0,caucasian,0.4249278769847637,0.5974495138893345,1
2326,15,1,0,3,6.186484487164458,25,0,4,0,1,0,0,1.099434304470497,4.0,caucasian,0.3096268884688984,0.5167388219282288,1
2327,15,1,0,4,5.612711597530316,11,0,3,1,0,0,0,2.1911967950430395,3.0,caucasian,0.2809052679142885,0.4216336875400019,1
2328,15,1,0,1,19.44459418432715,29,1,4,1,0,1,0,1.584478764070205,4.0,caucasian,0.973294347968612,0.9813060435780283,2
2329,16,0,0,3,3.067296548314913,29,0,2,1,0,0,0,0.4757308333876264,4.0,caucasian,0.15348822448413446,0.2574417571388941,1
2330,15,0,2,2,14.666558174337244,27,1,2,1,0,0,0,1.2072685461345751,4.0,hispanic,0.7341179425398074,0.6638825597778653,1
2331,16,1,3,1,0.0082057887834974,26,0,2,1,0,0,0,0.264924162952827,4.0,other,0.0003578733910414657,0.15025051137372902,1
2332,16,1,0,2,11.923653388047535,9,0,1,1,0,0,0,2.706659620286692,2.0,caucasian,0.5968150620578285,0.49277054344047994,1
2333,17,0,0,2,18.31886007908105,18,0,2,1,0,0,0,1.5304278892477712,4.0,caucasian,0.9169429441285344,0.7918600608899741,1
2334,18,1,3,4,5.75868188186438,4,0,2,1,1,0,1,3.1274525275923986,1.0,other,0.28821217138538974,0.3517485199697728,3
2335,18,1,0,1,3.710519505154384,25,0,3,1,0,0,0,1.003614145687202,4.0,caucasian,0.18568633985716548,0.3549804379000158,1
2336,16,1,0,2,13.03359589756854,4,0,3,0,0,0,1,3.3692186048208828,1.0,caucasian,0.6523759785316291,0.6816631849721403,1
2337,17,0,0,0,14.252028145967865,8,0,3,0,0,0,0,2.79138610847234,2.0,caucasian,0.7133676171089411,0.7243573319762587,0
2338,16,0,1,1,13.760610379039626,26,0,2,1,0,0,0,0.6735259456903064,4.0,african_american,0.6887684858315705,0.6321379400820993,1
2339,16,1,0,0,6.386337600427481,27,0,1,0,0,0,0,0.3375541414467983,4.0,caucasian,0.3196310301589286,0.29874172111124997,0
2340,16,1,3,4,5.044048043186617,25,1,2,1,0,0,0,0.886889415770466,4.0,other,0.25243940776967627,0.3267075854387734,1
2341,17,0,0,3,19.11837599924088,26,0,3,0,1,1,0,1.5066627733506968,4.0,caucasian,0.9569646901905393,0.8948752831333775,2
2342,18,0,1,2,18.46599016539859,19,0,1,0,1,1,0,1.7051993889190245,4.0,african_american,0.9243079043553482,0.7220155330487437,2
2343,17,1,0,2,9.146332197856406,16,0,2,1,0,0,1,1.972791413902718,4.0,caucasian,0.45778938338937347,0.47045256837256144,2
2344,15,1,0,1,16.923877323087467,9,0,2,0,1,0,0,2.626082828753646,2.0,caucasian,0.8471136334,0.7429795433799999,1
2345,17,0,1,1,9.04646955268592,20,1,3,0,0,0,0,1.671968652950504,4.0,african_american,0.45279051179055113,0.5419533582533858,0
2346,17,0,2,1,8.487780361450207,0,0,3,0,0,0,0,3.0937609252908795,1.0,hispanic,0.42482394305136617,0.5223767601359564,0
2347,17,0,2,1,3.135258951985893,21,1,3,0,1,0,1,1.6433737595842497,4.0,hispanic,0.15689025062632772,0.3348231754384294,2
2348,17,1,1,2,8.528121129839457,27,0,2,1,1,0,0,0.3392066993150443,4.0,african_american,0.4268432999493476,0.4487903099645433,2
2349,18,0,3,2,10.74833877199614,15,0,2,0,0,1,1,1.9263590676627524,4.0,other,0.5379817831693126,0.5265872482185188,2
2350,15,1,2,0,0.4500865485737293,25,0,1,1,0,0,0,0.4499062079461153,4.0,hispanic,0.022477307303595838,0.09073411511251708,1
2351,18,0,2,0,8.882260103508129,25,1,1,0,0,0,0,0.7095708392685087,4.0,hispanic,0.444570601829707,0.3861994212807949,0
2352,18,0,0,1,15.627124367904006,14,1,1,1,0,0,1,1.748279682449194,4.0,caucasian,0.7822014582088769,0.6225410207462138,2
2353,17,0,0,2,13.600921127485396,22,0,1,0,1,0,0,0.9721682581321198,4.0,caucasian,0.6807748455382573,0.55154239187678,1
2354,16,0,0,3,12.7031397772787,16,1,1,0,0,0,1,1.934935784062694,4.0,caucasian,0.6358341804293081,0.5200839263005156,1
2355,16,1,1,2,18.19110856874405,25,0,1,0,0,1,0,0.6903478839140333,4.0,african_american,0.9105480264329332,0.7123836185030532,1
2356,18,1,0,3,0.3606401965046002,19,1,1,0,0,0,0,0.7303661593128756,4.0,caucasian,0.017999849008621872,0.0875998943060353,0
2357,18,0,0,2,11.140951723844683,24,0,3,0,0,0,1,0.6822651648416035,4.0,caucasian,0.5576349951483752,0.6153444966038626,1
2358,17,1,2,1,15.746976968194142,12,0,4,1,1,0,0,3.0234824828446896,1.0,hispanic,0.7882009764332593,0.8517406835032815,2
2359,18,0,2,1,10.826707654025345,0,0,3,0,1,1,0,3.729652301008408,0.0,hispanic,0.5419047313141212,0.6043333119198848,2
2360,17,0,3,3,6.477911051607583,24,1,0,0,0,0,0,0.8419632253726905,4.0,other,0.3242149656588231,0.22695047596117612,0
2361,16,0,0,2,2.725011301839557,7,1,2,0,0,0,0,2.584174278596964,2.0,caucasian,0.13635429022492804,0.24544800315744963,0
2362,16,0,1,1,17.751261436323826,4,1,3,1,0,0,0,3.3721260428259656,1.0,african_american,0.8885303907662111,0.8469712735363477,1
2363,15,1,0,2,9.41524784775206,5,1,1,0,0,0,0,3.060805402033993,1.0,caucasian,0.4712506210968995,0.40487543476782967,0
2364,16,0,0,2,17.562303939714027,22,0,3,0,0,0,0,1.1680520002406818,4.0,caucasian,0.8790716561054707,0.8403501592738294,0
2365,18,0,0,2,11.717042448663369,19,1,2,0,0,0,0,1.3492561219436314,4.0,caucasian,0.5864726406736335,0.5605308484715434,0
